listing,borough,airbnbScore,housingScore,latitude,longitude
15193487,Southwark,0.4141162869279948,0.6744046577955469,51.48978,-0.06905
15193488,Southwark,0.4141162869279948,0.6744046577955469,51.48956,-0.07002
15227041,Southwark,0.4141162869279948,0.6744046577955469,51.50082,-0.07937
15243168,Southwark,0.4141162869279948,0.6744046577955469,51.50255,-0.03726
15248315,Southwark,0.4141162869279948,0.6744046577955469,51.49518,-0.10217
15248645,Southwark,0.4141162869279948,0.6744046577955469,51.49688,-0.07095
1525275,Southwark,0.4141162869279948,0.6744046577955469,51.49268,-0.04262
15263429,Southwark,0.4141162869279948,0.6744046577955469,51.49579,-0.1035
15268708,Southwark,0.4141162869279948,0.6744046577955469,51.48956,-0.10217
15278617,Southwark,0.4141162869279948,0.6744046577955469,51.47505,-0.09371
15316120,Southwark,0.4141162869279948,0.6744046577955469,51.48957,-0.09093
1533731,Southwark,0.4141162869279948,0.6744046577955469,51.50781,-0.10681
15341646,Southwark,0.4141162869279948,0.6744046577955469,51.45821,-0.08884
15349834,Southwark,0.4141162869279948,0.6744046577955469,51.49877,-0.08095
15355423,Southwark,0.4141162869279948,0.6744046577955469,51.49489,-0.06374
15357853,Southwark,0.4141162869279948,0.6744046577955469,51.50012,-0.03275
15367481,Southwark,0.4141162869279948,0.6744046577955469,51.47633,-0.06703
15369327,Southwark,0.4141162869279948,0.6744046577955469,51.4956,-0.05864
1538921,Southwark,0.4141162869279948,0.6744046577955469,51.49674,-0.09963
15402746,Southwark,0.4141162869279948,0.6744046577955469,51.49845,-0.08002
15442584,Southwark,0.4141162869279948,0.6744046577955469,51.45426,-0.05115
15459076,Southwark,0.4141162869279948,0.6744046577955469,51.50194,-0.08789
15462482,Southwark,0.4141162869279948,0.6744046577955469,51.49473,-0.10207
15468088,Southwark,0.4141162869279948,0.6744046577955469,51.49917,-0.07744
1548874,Southwark,0.4141162869279948,0.6744046577955469,51.49334,-0.04902
15497196,Southwark,0.4141162869279948,0.6744046577955469,51.46861,-0.068
1550545,Southwark,0.4141162869279948,0.6744046577955469,51.50789,-0.10798
15514290,Southwark,0.4141162869279948,0.6744046577955469,51.47425,-0.09096
15515449,Southwark,0.4141162869279948,0.6744046577955469,51.49791,-0.1049
15519911,Southwark,0.4141162869279948,0.6744046577955469,51.4885,-0.09004
15531790,Southwark,0.4141162869279948,0.6744046577955469,51.48661,-0.10644
15561465,Southwark,0.4141162869279948,0.6744046577955469,51.50197,-0.10573
15602745,Southwark,0.4141162869279948,0.6744046577955469,51.5015,-0.10192
15603344,Southwark,0.4141162869279948,0.6744046577955469,51.48648,-0.0943
15605541,Southwark,0.4141162869279948,0.6744046577955469,51.49243,-0.09295
15628068,Southwark,0.4141162869279948,0.6744046577955469,51.49806,-0.06943
15629701,Southwark,0.4141162869279948,0.6744046577955469,51.49348,-0.09228
15631243,Southwark,0.4141162869279948,0.6744046577955469,51.5079,-0.10093
15637139,Southwark,0.4141162869279948,0.6744046577955469,51.49478,-0.10199
15637194,Southwark,0.4141162869279948,0.6744046577955469,51.49324,-0.07317
15637281,Southwark,0.4141162869279948,0.6744046577955469,51.47624,-0.0605
15638847,Southwark,0.4141162869279948,0.6744046577955469,51.47301,-0.05906
15653911,Southwark,0.4141162869279948,0.6744046577955469,51.47605,-0.08319
15655562,Southwark,0.4141162869279948,0.6744046577955469,51.47225,-0.06279
15671716,Southwark,0.4141162869279948,0.6744046577955469,51.49865,-0.08373
15673508,Southwark,0.4141162869279948,0.6744046577955469,51.49192,-0.10214
15697562,Southwark,0.4141162869279948,0.6744046577955469,51.49697,-0.07385
15723592,Southwark,0.4141162869279948,0.6744046577955469,51.49457,-0.03802
15726509,Southwark,0.4141162869279948,0.6744046577955469,51.50411,-0.09156
15728536,Southwark,0.4141162869279948,0.6744046577955469,51.50031,-0.09714
15728804,Southwark,0.4141162869279948,0.6744046577955469,51.50227,-0.09923
1575596,Southwark,0.4141162869279948,0.6744046577955469,51.42687,-0.07568
15766725,Southwark,0.4141162869279948,0.6744046577955469,51.46161,-0.06014
15767103,Southwark,0.4141162869279948,0.6744046577955469,51.50173,-0.09041
15768021,Southwark,0.4141162869279948,0.6744046577955469,51.50162,-0.08953
15768533,Southwark,0.4141162869279948,0.6744046577955469,51.47551,-0.08924
15780039,Southwark,0.4141162869279948,0.6744046577955469,51.49497,-0.06915
15815211,Southwark,0.4141162869279948,0.6744046577955469,51.49112,-0.06514
15840243,Southwark,0.4141162869279948,0.6744046577955469,51.50158,-0.07057
15840967,Southwark,0.4141162869279948,0.6744046577955469,51.50129,-0.09492
15865696,Southwark,0.4141162869279948,0.6744046577955469,51.49682,-0.07016
15866823,Southwark,0.4141162869279948,0.6744046577955469,51.49168,-0.09739
15871612,Southwark,0.4141162869279948,0.6744046577955469,51.46276,-0.0789
15896278,Southwark,0.4141162869279948,0.6744046577955469,51.50174,-0.10468
15900139,Southwark,0.4141162869279948,0.6744046577955469,51.49424,-0.0983
15900290,Southwark,0.4141162869279948,0.6744046577955469,51.4953,-0.10022
15922088,Southwark,0.4141162869279948,0.6744046577955469,51.50071,-0.09997
15925336,Southwark,0.4141162869279948,0.6744046577955469,51.50192,-0.09826
15925938,Southwark,0.4141162869279948,0.6744046577955469,51.50192,-0.09894
